出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150317","11502","1808","潤隆","建材營造","1652480","1537862","1402","7.453074463118277","117765.90584878744","3190342","27689","11422.055689985193","營收變動主要係本年度完工建案已陸續過戶交屋認列房地出售收入所致。"
"1150317","11502","1809","中釉","玻璃陶瓷","170713","231714","168873","-26.32598807150194","1.0895761903915961","402427","352965","14.013287436431375","-"
"1150317","11502","1810","和成","玻璃陶瓷","279541","387491","365156","-27.85871155717165","-23.44614356603753","667032","708403","-5.840037379852993","-"
"1150317","11502","1817","凱撒衛","玻璃陶瓷","128269","255511","158664","-49.799030178739855","-19.15683456864821","383780","360751","6.383627488212091","-"
"1150317","11502","1903","士紙","造紙工業","12133","13121","14463","-7.529913878515357","-16.11007398188481","25254","27221","-7.226038720105801","-"
"1150317","11502","1904","正隆","造紙工業","2588594","3685109","3433187","-29.755293534058286","-24.600844637941364","6273703","6524550","-3.8446636166478916","-"
"1150317","11502","1905","華紙","造紙工業","1010573","1546477","1568240","-34.65321501710016","-35.56005458348212","2557050","3068008","-16.65438942792848","-"
"1150317","11502","1906","寶隆","造紙工業","184616","281670","352666","-34.45663364930593","-47.65131881156675","466286","570657","-18.289620560161357","-"
"1150317","11502","1907","永豐餘","造紙工業","4422516","6510201","5572116","-32.06790389421156","-20.631300568760594","10932717","11382121","-3.948332652587334","-"
"1150317","11502","1909","榮成","造紙工業","2457466","4156889","3195729","-40.88208754190935","-23.101552102822236","6614355","6172887","7.151726574615735","-"
"1150317","11502","2002","中鋼","鋼鐵工業","24520577","26018929","28161939","-5.758699752783829","-12.930082690684047","50539506","53873832","-6.189138355704863","-"
"1150317","11502","2006","東和鋼鐵","鋼鐵工業","3280507","4972205","4729426","-34.02309438166769","-30.636254801322615","8252712","9136028","-9.668490508128915","-"
"1150317","11502","2007","燁興","鋼鐵工業","270393","410731","537701","-34.167861690498164","-49.71313053165235","681125","1081332","-37.01055734963915","-"
"1150317","11502","2008","高興昌","鋼鐵工業","100397","120244","157095","-16.505605269285784","-36.09153696807664","220642","273184","-19.233190816446058","-"
"1150317","11502","2009","第一銅","鋼鐵工業","267118","260698","188256","2.4626195828122963","41.89082950875404","527816","354565","48.86297293867133","-"
"1150317","11502","2010","春源","鋼鐵工業","1937614","2114171","1917016","-8.351122023715206","1.0744824247684943","4051785","3539728","14.465998517400207","-"
"1150317","11502","2012","春雨","鋼鐵工業","506384","682533","655361","-25.808129423778777","-22.732051495282754","1188917","1407713","-15.542656777340268","-"
"1150317","11502","2013","中鋼構","鋼鐵工業","1441381","1701950","1599334","-15.310026734040365","-9.87617345720156","3143331","3458509","-9.113117820424929","-"
"1150317","11502","2014","中鴻","鋼鐵工業","1399718","1433391","1853010","-2.3491845560632094","-24.46246917177997","2833109","3526403","-19.660089898970707","-"
"1150317","11502","2015","豐興","鋼鐵工業","1388627","2369594","2389895","-41.39810448540974","-41.89589919222393","3758221","4511956","-16.70528258697558","-"
"1150317","11502","2017","官田鋼","鋼鐵工業","216832","230229","223441","-5.818988919727749","-2.957827793466732","447061","463574","-3.5621065892392583","-"
"1150317","11502","2020","美亞","鋼鐵工業","231956","434879","356593","-46.66194504678313","-34.9521723645725","666815","667395","-0.08690505622607302","-"
"1150317","11502","2022","聚亨","鋼鐵工業","1064207","1163764","720702","-8.554741339309345","47.66255678491249","2227971","1379524","61.502880703778985","主要係因泰國鋼鐵內需市場回溫及地震影響對有認證之鋼筋需求增加，又受匯率變動影響，致合併營收增長"
"1150317","11502","2023","燁輝","鋼鐵工業","4381951","5754233","5639906","-23.848217477463983","-22.30453840897348","10136183","11795182","-14.06505639336468","-"
"1150317","11502","2024","志聯","鋼鐵工業","51883","85276","87335","-39.15873164782588","-40.59311845193794","137159","159684","-14.105984319030084","-"
"1150317","11502","2025","千興","鋼鐵工業","51210","165395","61032","-69.0377580942592","-16.093197011403852","216605","121355","78.488731407853","本年累計營收較去年增加，係受鎳價上漲等因素影響，帶動不銹鋼價調漲，客戶需求增加，使接單量亦增加。"
"1150317","11502","2027","大成鋼","鋼鐵工業","9975843","9864568","8778777","1.1280270965743253","13.635908509807232","19840411","17003187","16.686424727317295","-"
"1150317","11502","2028","威致","鋼鐵工業","484047","869110","749269","-44.30543889726272","-35.397434032370214","1353157","1338125","1.1233629145259225","-"
"1150317","11502","2029","盛餘","鋼鐵工業","832620","1031413","1350602","-19.27385053320057","-38.35193491494904","1864033","2454774","-24.0649852084143","-"
"1150317","11502","2030","彰源","鋼鐵工業","763494","890128","806261","-14.226493268383873","-5.304361738940616","1653622","1658383","-0.2870868792070348","-"
"1150317","11502","2031","新光鋼","鋼鐵工業","1208738","1594037","1968406","-24.17127080488094","-38.59305448164657","2802775","3260458","-14.037383704988686","-"
"1150317","11502","2032","新鋼","鋼鐵工業","191792","286737","270577","-33.11222479135933","-29.117404657454255","478529","475000","0.7429473684210526","-"
"1150317","11502","2033","佳大","鋼鐵工業","37297","70549","63198","-47.13319820266765","-40.98389189531314","107846","124828","-13.604319543692121","-"
"1150317","11502","2034","允強","鋼鐵工業","759842","959841","1297061","-20.83668024183172","-41.418175398073025","1719683","2520407","-31.769630857238532","-"
"1150317","11502","2038","海光","鋼鐵工業","372092","785722","845083","-52.64330132031431","-55.96976864994326","1157814","1645819","-29.65119493698882","因受土方影響又適逢春節休假，致出貨量減少"
"1150317","11502","2049","上銀","電機機械","1872071","2150023","1930542","-12.927861701944584","-3.028734935577677","4022094","3830883","4.99130357152646","-"
"1150317","11502","2059","川湖","電子零組件業","1756868","1774956","1339536","-1.0190675149130457","31.154967093082977","3531824","2572975","37.26616076720528","-"
"1150317","11502","2062","橋椿","居家生活","384177","571040","497088","-32.72327682824321","-22.71448918501352","955216","962868","-0.7947091397782459","-"
"1150317","11502","2069","運錩","鋼鐵工業","703110","718703","773718","-2.1696027427184803","-9.125805526044372","1421813","1663555","-14.53165059165462","-"
"1150317","11502","2101","南港","橡膠工業","504480","613518","659581","-17.772583689476104","-23.515080028078433","1117998","1268532","-11.866787751511195","本公告係屬自結數，如與公告財報有所差異請以財報為準。"
"1150317","11502","2102","泰豐","橡膠工業","10671","16209","29506","-34.16620396076254","-63.834474344201176","26880","46941","-42.73662682942417","因2月適逢年假,工作天數少影響"
"1150317","11502","2103","台橡","橡膠工業","2798906","3699511","3381572","-24.343893017212274","-17.23062528315233","6498417","6697230","-2.968585519685004","-"
"1150317","11502","2104","國際中橡","橡膠工業","1137024","1385530","1476177","-17.935807957965544","-22.97509038550255","2522554","3053898","-17.39887841702637","以上營收不包含停業部門營收:115年02月0仟元暨114年02月0仟元；115年1~2月0仟元暨114年1~2月71仟元。"
"1150317","11502","2105","正新","橡膠工業","6088776","7989133","7335713","-23.786773858940638","-16.998170457322964","14077909","14430123","-2.4408246554793744","無。"
"1150317","11502","2106","建大","橡膠工業","2352365","2858464","2666675","-17.70527807941608","-11.786588166911978","5210829","5580683","-6.627396682449084","-"
"1150317","11502","2107","厚生","橡膠工業","98123","101448","186064","-3.277541203375128","-47.263844698598334","199571","269453","-25.934764133262572","-"
"1150317","11502","2108","南帝","橡膠工業","744947","869413","743547","-14.316096032610508","0.1882866853070485","1614360","1478729","9.172133636386382","-"
"1150317","11502","2109","華豐","橡膠工業","334942","390915","414677","-14.318457976798026","-19.22821858940814","725857","816372","-11.087469927925014","-"
"1150317","11502","2114","鑫永銓","橡膠工業","105904","142035","120847","-25.43809624388355","-12.365222140392397","247939","224093","10.641117750219776","-"
"1150317","11502","2115","六暉-KY","汽車工業","203492","306705","235072","-33.65220651766355","-13.434181867683092","510197","513653","-0.67282776504761","-"
"1150317","11502","2201","裕隆","汽車工業","5264242","5808605","5460715","-9.371664969472016","-3.5979354351948416","11072847","11474848","-3.5033230941272597","-"
"1150317","11502","2204","中華","汽車工業","2321718","3911063","2241297","-40.6371618150871","3.5881456139012364","6232781","4893064","27.37991982119997","-"
"1150317","11502","2206","三陽工業","汽車工業","4087010","5353865","4579292","-23.662438257221652","-10.750177101613088","9440875","9186095","2.773539790302626","-"
"1150317","11502","2207","和泰車","汽車工業","18783368","27711296","22197405","-32.217648716249144","-15.380342882422518","46494664","48184064","-3.5061384610480344","-"
"1150317","11502","2208","台船","航運業","1168545","2254682","841054","-48.17251390661743","38.93816568258399","3423227","2130496","60.67746665565202","累計營收變動主係造船業務營收增加所致。"
"1150317","11502","2211","長榮鋼","鋼鐵工業","995067","1003035","1439557","-0.7943890292960863","-30.876860034024357","1998102","2729845","-26.805294806115366","-"
"1150317","11502","2227","裕日車","汽車工業","683376","1287027","1156938","-46.902745630045054","-40.93235765442919","1970403","3084258","-36.11419667226283","-"
"1150317","11502","2228","劍麟","汽車工業","355847","421499","375813","-15.57583766509529","-5.312748627641939","777346","828197","-6.1399642838599995","營業收入係以合併營業收入申報"
"1150317","11502","2231","為升","汽車工業","197596","317693","237095","-37.80284740299597","-16.659566840296083","515289","547139","-5.821189862173963","-"
"1150317","11502","2233","宇隆","汽車工業","238156","272103","303527","-12.475790417599217","-21.537128492687636","510259","584318","-12.674434126622833","-"
